idsensore,nometiposensore,unitamisura,idstazione,nomestazione,quota,provincia,comune,storico,datastart,utm_nord,utm_est,lat,lng,location,:@computed_region_6hky_swhk,:@computed_region_ttgh_9sm5,:@computed_region_af5v_nc64,datastop
12688,Benzo(a)pirene,ng/m³,633,Soresina v. Landriani,70,CR,Soresina,N,2008-04-02T00:00:00.000,5014860,567712,45.28398000,9.86340258,"{'type': 'Point', 'coordinates': [9.86340258, 45.28398]}",8,8,4,
10087,Benzene,µg/m³,696,Monzambano campo sportivo,88,MN,Monzambano,S,2006-12-01T00:00:00.000,5027572,632338,45.38915861,10.69058081,"{'type': 'Point', 'coordinates': [10.69058081, 45.38915861]}",9,9,4,2020-08-01T00:00:00.000
5607,Biossido di Azoto,µg/m³,604,Tavazzano con Villavesco v.Cascina Bagnolo,85,LO,Tavazzano con Villavesco,N,2000-01-13T00:00:00.000,5019734,532492,45.33036444,9.41464375,"{'type': 'Point', 'coordinates': [9.41464375, 45.33036444]}",11,11,8,
20758,Ossidi di Azoto,µg/m³,1322,DarfoBT,221,BS,Darfo Boario Terme,N,,5080975,591483,45.87626097,10.17883506,"{'type': 'Point', 'coordinates': [10.17883506, 45.87626097]}",6,6,7,
5566,Biossido di Azoto,µg/m³,563,Fino Mornasco SP27 casa dell'Alpino,304,CO,Fino Mornasco,S,1992-01-08T00:00:00.000,5066055,503313,45.74804547,9.04259906,"{'type': 'Point', 'coordinates': [9.04259906, 45.74804547]}",2,2,3,2018-07-30T00:00:00.000
5662,Biossido di Zolfo,µg/m³,592,Treviglio p.zza Insurrezione,191,BG,Treviglio,S,1991-06-02T00:00:00.000,5040815,546236,45.51933533,9.59201917,"{'type': 'Point', 'coordinates': [9.59201917, 45.51933533]}",5,5,1,2023-01-01T00:00:00.000
20441,Ossidi di Azoto,µg/m³,681,Moggio Loc. Penscei,1194,LC,Moggio,N,2007-03-17T00:00:00.000,5084478,538586,45.91279097,9.49754261,"{'type': 'Point', 'coordinates': [9.49754261, 45.91279097]}",10,10,5,
6782,Monossido di Carbonio,mg/m³,652,Brescia v.Turati,154,BS,Brescia,N,1999-01-12T00:00:00.000,5043626,596168,45.53953611,10.23178722,"{'type': 'Point', 'coordinates': [10.23178722, 45.53953611]}",6,6,2,
10028,Particelle sospese PM2.5,µg/m³,685,Calusco d'Adda v. Caduti sul Lavoro,273,BG,Calusco d'Adda,N,2006-06-30T00:00:00.000,5059767,537706,45.69043647,9.48426111,"{'type': 'Point', 'coordinates': [9.48426111, 45.69043647]}",5,5,1,
5600,Biossido di Azoto,µg/m³,597,Lallio v. Sforzatica,212,BG,Lallio,S,2000-04-13T00:00:00.000,5056421,548190,45.65967114,9.61858011,"{'type': 'Point', 'coordinates': [9.61858011, 45.65967114]}",5,5,1,2017-01-01T00:00:00.000
12690,Nikel,ng/m³,560,Varese v.Copelli,383,VA,Varese,N,2008-04-01T00:00:00.000,5073728,486035,45.81697450,8.82024911,"{'type': 'Point', 'coordinates': [8.82024911, 45.8169745]}",1,1,3,
5732,Ozono,µg/m³,573,Colico v.La Madoneta,229,LC,Colico,N,1996-11-06T00:00:00.000,5109468,529713,46.13814090,9.38468725,"{'type': 'Point', 'coordinates': [9.38468725, 46.1381409]}",10,10,5,
6626,Particolato Totale Sospeso,µg/m³,575,Nibionno v.della Chiesa,310,LC,Nibionno,S,1991-02-17T00:00:00.000,5066429,520613,45.75111892,9.26502439,"{'type': 'Point', 'coordinates': [9.26502439, 45.75111892]}",10,10,5,1999-12-28T00:00:00.000
5626,Biossido di Zolfo,µg/m³,537,Lainate v.Mengato,176,MI,Lainate,S,1991-09-25T00:00:00.000,5046000,502013,45.56754025,9.02580025,"{'type': 'Point', 'coordinates': [9.02580025, 45.56754025]}",4,4,8,2000-10-18T00:00:00.000
10086,Ossidi di Azoto,µg/m³,696,Monzambano campo sportivo,88,MN,Monzambano,S,2006-12-01T00:00:00.000,5027572,632338,45.38915861,10.69058081,"{'type': 'Point', 'coordinates': [10.69058081, 45.38915861]}",9,9,4,2020-08-01T00:00:00.000
5508,Biossido di Azoto,µg/m³,505,Legnano v.Diaz,199,MI,Legnano,S,1990-01-10T00:00:00.000,5049180,493668,45.59538900,8.92203900,"{'type': 'Point', 'coordinates': [8.922039, 45.595389]}",4,4,8,2018-07-30T00:00:00.000
6880,Biossido di Azoto,µg/m³,665,Viadana v. Cavalli,37,MN,Viadana,N,2003-10-25T00:00:00.000,4975705,619759,44.92469933,10.51750417,"{'type': 'Point', 'coordinates': [10.51750417, 44.92469933]}",9,9,4,
30166,Benzene,µg/m³,652,Brescia v.Turati,154,BS,Brescia,N,2016-01-01T00:00:00.000,5043626,596168,45.53953611,10.23178722,"{'type': 'Point', 'coordinates': [10.23178722, 45.53953611]}",6,6,2,
5555,Biossido di Azoto,µg/m³,552,Varese v.Vidoletti,425,VA,Varese,N,1991-12-24T00:00:00.000,5075945,484773,45.83690156,8.80393486,"{'type': 'Point', 'coordinates': [8.80393486, 45.83690156]}",1,1,3,
5619,Biossido di Zolfo,µg/m³,544,Cormano v. Edison,153,MI,Cormano,S,1994-10-26T00:00:00.000,5044180,512693,45.54759700,9.16698300,"{'type': 'Point', 'coordinates': [9.166983, 45.547597]}",4,4,8,2023-09-16T00:00:00.000
10168,Biossido di Zolfo,µg/m³,703,Schivenoglia v. Malpasso,,MN,Schivenoglia,N,2006-12-13T00:00:00.000,4986922,663580,45.01688067,11.07609728,"{'type': 'Point', 'coordinates': [11.07609728, 45.01688067]}",9,9,4,
6767,Ozono,µg/m³,649,Brescia v.Broletto,149,BS,Brescia,S,1983-01-01T00:00:00.000,5043674,595467,45.54006456,10.22281989,"{'type': 'Point', 'coordinates': [10.22281989, 45.54006456]}",6,6,2,2004-02-27T00:00:00.000
5738,Ozono,µg/m³,607,Abbadia Cerreto v. Fanfulla,64,LO,Abbadia Cerreto,N,2001-04-10T00:00:00.000,5017500,545920,45.30950506,9.58580022,"{'type': 'Point', 'coordinates': [9.58580022, 45.30950506]}",11,11,8,
5749,Ozono,µg/m³,554,Saronno v.Santuario,212,VA,Saronno,N,1991-05-09T00:00:00.000,5052646,502058,45.62735705,9.02640138,"{'type': 'Point', 'coordinates': [9.02640138, 45.62735705]}",1,1,3,
5737,Ozono,µg/m³,578,Varenna v.Polvani,220,LC,Varenna,S,1991-02-17T00:00:00.000,5095134,522088,46.00942731,9.28531411,"{'type': 'Point', 'coordinates': [9.28531411, 46.00942731]}",10,10,5,2008-02-07T00:00:00.000
5845,Monossido di Carbonio,mg/m³,569,Sondrio v.Mazzini,307,SO,Sondrio,N,1993-11-01T00:00:00.000,5113078,567173,46.16797103,9.87014581,"{'type': 'Point', 'coordinates': [9.87014581, 46.16797103]}",3,3,7,
12593,Benzo(a)pirene,ng/m³,669,Brescia Villaggio Sereno,70,BS,Brescia,N,2008-04-18T00:00:00.000,5040636,593101,45.51306214,10.19190606,"{'type': 'Point', 'coordinates': [10.19190606, 45.51306214]}",6,6,2,
9882,Ozono,µg/m³,674,Monza v.Machiavelli,162,MB,Monza,N,2005-10-21T00:00:00.000,5047450,521343,45.57411700,9.26380800,"{'type': 'Point', 'coordinates': [9.263808, 45.574117]}",12,12,5,
6631,Particolato Totale Sospeso,µg/m³,601,Montanaso Lombardo SP 202,84,LO,Montanaso Lombardo,S,2000-01-13T00:00:00.000,5020391,535459,45.33613419,9.45255314,"{'type': 'Point', 'coordinates': [9.45255314, 45.33613419]}",11,11,8,2004-07-29T00:00:00.000
20042,Ammoniaca,µg/m³,703,Schivenoglia v. Malpasso,,MN,Schivenoglia,N,2013-10-24T00:00:00.000,4986922,663580,45.01688067,11.07609728,"{'type': 'Point', 'coordinates': [11.07609728, 45.01688067]}",9,9,4,
5855,Monossido di Carbonio,mg/m³,537,Lainate v.Mengato,176,MI,Lainate,S,1991-09-25T00:00:00.000,5046000,502013,45.56754025,9.02580025,"{'type': 'Point', 'coordinates': [9.02580025, 45.56754025]}",4,4,8,2011-07-13T00:00:00.000
5744,Ozono,µg/m³,555,Busto Arsizio v.Magenta,222,VA,Busto Arsizio,S,1991-05-25T00:00:00.000,5050810,488313,45.61073922,8.85012100,"{'type': 'Point', 'coordinates': [8.850121, 45.61073922]}",1,1,3,2018-01-01T00:00:00.000
10020,Biossido di Zolfo,µg/m³,685,Calusco d'Adda v. Caduti sul Lavoro,273,BG,Calusco d'Adda,N,2006-06-30T00:00:00.000,5059767,537706,45.69043647,9.48426111,"{'type': 'Point', 'coordinates': [9.48426111, 45.69043647]}",5,5,1,
6954,PM10 (SM2005),µg/m³,661,Rezzato v.De Gasperi,147,BS,Rezzato,N,1997-01-27T00:00:00.000,5041110,604367,45.51571417,10.33624003,"{'type': 'Point', 'coordinates': [10.33624003, 45.51571417]}",6,6,2,
5715,Ozono,µg/m³,505,Legnano v.Diaz,199,MI,Legnano,S,1990-01-11T00:00:00.000,5049180,493668,45.59538900,8.92203900,"{'type': 'Point', 'coordinates': [8.922039, 45.595389]}",4,4,8,2018-01-01T00:00:00.000
6777,Monossido di Carbonio,mg/m³,651,Brescia v.Triumplina,175,BS,Brescia,S,1999-01-15T00:00:00.000,5047187,596090,45.57159144,10.23148892,"{'type': 'Point', 'coordinates': [10.23148892, 45.57159144]}",6,6,2,2005-10-19T00:00:00.000
9996,Ossidi di Azoto,µg/m³,682,Ferrera Erbognone ENI,88,PV,Ferrera Erbognone,N,2006-01-21T00:00:00.000,4995567,490094,45.11351117,8.87407772,"{'type': 'Point', 'coordinates': [8.87407772, 45.11351117]}",7,7,6,
10273,PM10 (SM2005),µg/m³,705,Milano Pascal Città Studi,122,MI,Milano,N,2007-04-21T00:00:00.000,5036190,518405,45.47834700,9.23166700,"{'type': 'Point', 'coordinates': [9.231667, 45.478347]}",4,4,8,
6296,Ossidi di Azoto,µg/m³,508,Cassano d'Adda v.di Vona,133,MI,Cassano d'Adda,S,1984-12-14T00:00:00.000,5040847,540004,45.52000944,9.51223153,"{'type': 'Point', 'coordinates': [9.51223153, 45.52000944]}",4,4,8,2018-01-01T00:00:00.000
5746,Ozono,µg/m³,557,Lonate Pozzolo v.Veneto,204,VA,Lonate Pozzolo,S,1996-12-13T00:00:00.000,5048975,479783,45.59402776,8.74080297,"{'type': 'Point', 'coordinates': [8.74080297, 45.59402776]}",1,1,3,2005-08-17T00:00:00.000
12598,Piombo,ng/m³,609,Casirate d'Adda v. Cimitero,108,BG,Casirate d'Adda,N,2008-04-24T00:00:00.000,5038450,543458,45.49822794,9.55624181,"{'type': 'Point', 'coordinates': [9.55624181, 45.49822794]}",5,5,1,
10479,Particelle sospese PM2.5,µg/m³,1267,Turano Lodigiano v. Gramsci,65,LO,Turano Lodigiano,S,2009-08-03T00:00:00.000,5010942,548751,45.25028636,9.62126692,"{'type': 'Point', 'coordinates': [9.62126692, 45.25028636]}",11,11,8,2017-03-31T00:00:00.000
5581,Biossido di Azoto,µg/m³,578,Varenna v.Polvani,220,LC,Varenna,S,1991-02-21T00:00:00.000,5095134,522088,46.00942731,9.28531411,"{'type': 'Point', 'coordinates': [9.28531411, 46.00942731]}",10,10,5,2008-02-07T00:00:00.000
20034,Biossido di Azoto,µg/m³,693,Sannazzaro de' Burgondi v.Traversi,85,PV,Sannazzaro de' Burgondi,N,2006-09-16T00:00:00.000,4994371,492461,45.10277464,8.90418742,"{'type': 'Point', 'coordinates': [8.90418742, 45.10277464]}",7,7,6,
12590,Cadmio,ng/m³,669,Brescia Villaggio Sereno,70,BS,Brescia,N,2008-04-01T00:00:00.000,5040636,593101,45.51306214,10.19190606,"{'type': 'Point', 'coordinates': [10.19190606, 45.51306214]}",6,6,2,
6650,Particolato Totale Sospeso,µg/m³,543,Vimercate v. dell'Ospedale,194,MB,Vimercate,S,1995-02-10T00:00:00.000,5051330,528723,45.61174400,9.36770000,"{'type': 'Point', 'coordinates': [9.3677, 45.611744]}",12,12,5,1998-02-04T00:00:00.000
5539,Biossido di Azoto,µg/m³,536,Arese v. Matteotti,157,MI,Arese,S,1991-10-16T00:00:00.000,5043325,506302,45.54343664,9.08072867,"{'type': 'Point', 'coordinates': [9.08072867, 45.54343664]}",4,4,8,2018-07-30T00:00:00.000
6877,Biossido di Azoto,µg/m³,664,Mantova p.zza Gramsci,18,MN,Mantova,N,2004-06-08T00:00:00.000,5001351,640031,45.15175186,10.78141717,"{'type': 'Point', 'coordinates': [10.78141717, 45.15175186]}",9,9,4,
10324,Ozono,µg/m³,707,Mortara v. Trento,108,PV,Mortara,S,2007-10-04T00:00:00.000,5011280,479925,45.25473597,8.74415572,"{'type': 'Point', 'coordinates': [8.74415572, 45.25473597]}",7,7,6,2021-05-12T09:00:00.000
10283,Particelle sospese PM2.5,µg/m³,705,Milano Pascal Città Studi,122,MI,Milano,N,2007-03-29T00:00:00.000,5036190,518405,45.47834700,9.23166700,"{'type': 'Point', 'coordinates': [9.231667, 45.478347]}",4,4,8,
9985,Particelle sospese PM2.5,µg/m³,600,Lodi v.Vignati,80,LO,Lodi,N,2006-07-10T00:00:00.000,5017060,538042,45.30601628,9.48527511,"{'type': 'Point', 'coordinates': [9.48527511, 45.30601628]}",11,11,8,
10070,Biossido di Zolfo,µg/m³,693,Sannazzaro de' Burgondi v.Traversi,85,PV,Sannazzaro de' Burgondi,N,2007-01-01T00:00:00.000,4994371,492461,45.10277464,8.90418742,"{'type': 'Point', 'coordinates': [8.90418742, 45.10277464]}",7,7,6,
5624,Biossido di Zolfo,µg/m³,510,Inzago v.le Gramsci,138,MI,Inzago,S,1989-12-14T00:00:00.000,5043030,538012,45.53976956,9.48689669,"{'type': 'Point', 'coordinates': [9.48689669, 45.53976956]}",4,4,8,2010-02-19T00:00:00.000
5696,Biossido di Zolfo,µg/m³,606,San Giuliano Milanese via Milano,97,MI,San Giuliano Milanese,S,2000-01-13T00:00:00.000,5027003,522127,45.39619767,9.28269897,"{'type': 'Point', 'coordinates': [9.28269897, 45.39619767]}",4,4,8,2015-12-15T00:00:00.000
5660,Biossido di Zolfo,µg/m³,590,Ponte San Pietro v. Moiolo,225,BG,Ponte San Pietro,S,1990-07-04T00:00:00.000,5060449,545762,45.69608872,9.58779631,"{'type': 'Point', 'coordinates': [9.58779631, 45.69608872]}",5,5,1,2006-06-20T00:00:00.000
5574,Biossido di Azoto,µg/m³,571,Bormio v.Monte Braulio,1225,SO,Bormio,N,1993-11-01T00:00:00.000,5147136,605598,46.46952397,10.37543275,"{'type': 'Point', 'coordinates': [10.37543275, 46.46952397]}",3,3,7,
12692,Cadmio,ng/m³,560,Varese v.Copelli,383,VA,Varese,N,2008-04-01T00:00:00.000,5073728,486035,45.81697450,8.82024911,"{'type': 'Point', 'coordinates': [8.82024911, 45.8169745]}",1,1,3,
10449,Particelle sospese PM2.5,µg/m³,560,Varese v.Copelli,383,VA,Varese,N,2009-09-01T00:00:00.000,5073728,486035,45.81697450,8.82024911,"{'type': 'Point', 'coordinates': [8.82024911, 45.8169745]}",1,1,3,
9833,Benzene,µg/m³,664,Mantova p.zza Gramsci,18,MN,Mantova,N,2005-05-16T00:00:00.000,5001351,640031,45.15175186,10.78141717,"{'type': 'Point', 'coordinates': [10.78141717, 45.15175186]}",9,9,4,
12661,Nikel,ng/m³,681,Moggio Loc. Penscei,1194,LC,Moggio,N,2008-06-14T00:00:00.000,5084478,538586,45.91279097,9.49754261,"{'type': 'Point', 'coordinates': [9.49754261, 45.91279097]}",10,10,5,
5717,Ozono,µg/m³,531,Pioltello Limito,114,MI,Pioltello,N,1989-05-13T00:00:00.000,5036730,525583,45.48363242,9.32736196,"{'type': 'Point', 'coordinates': [9.32736196, 45.48363242]}",4,4,8,
30165,Ozono,µg/m³,669,Brescia Villaggio Sereno,70,BS,Brescia,N,2013-12-13T00:00:00.000,5040636,593101,45.51306214,10.19190606,"{'type': 'Point', 'coordinates': [10.19190606, 45.51306214]}",6,6,2,
9831,PM10 (SM2005),µg/m³,670,Mantova S.Agnese,22,MN,Mantova,N,2004-12-30T00:00:00.000,5002356,641122,45.16057658,10.79557331,"{'type': 'Point', 'coordinates': [10.79557331, 45.16057658]}",9,9,4,
6940,PM10 (SM2005),µg/m³,601,Montanaso Lombardo SP 202,84,LO,Montanaso Lombardo,S,2004-07-30T00:00:00.000,5020391,535459,45.33613419,9.45255314,"{'type': 'Point', 'coordinates': [9.45255314, 45.33613419]}",11,11,8,2017-01-01T00:00:00.000
6791,Ozono,µg/m³,653,Brescia v.Ziziola,125,BS,Brescia,S,1997-10-15T00:00:00.000,5040836,595170,45.51456611,10.21846492,"{'type': 'Point', 'coordinates': [10.21846492, 45.51456611]}",6,6,2,2018-01-01T00:00:00.000
12670,Piombo,ng/m³,703,Schivenoglia v. Malpasso,,MN,Schivenoglia,N,2008-02-23T00:00:00.000,4986922,663580,45.01688067,11.07609728,"{'type': 'Point', 'coordinates': [11.07609728, 45.01688067]}",9,9,4,
9997,Ozono,µg/m³,682,Ferrera Erbognone ENI,88,PV,Ferrera Erbognone,N,2006-01-21T00:00:00.000,4995567,490094,45.11351117,8.87407772,"{'type': 'Point', 'coordinates': [8.87407772, 45.11351117]}",7,7,6,
10413,PM10 (SM2005),µg/m³,1263,Villa di Serio v. Glera,280,BG,Villa di Serio,S,2008-10-07T00:00:00.000,5064969,557447,45.72788100,9.73848100,"{'type': 'Point', 'coordinates': [9.738481, 45.727881]}",5,5,1,2018-07-30T00:00:00.000
6652,Particolato Totale Sospeso,µg/m³,571,Bormio v.Monte Braulio,1225,SO,Bormio,S,1993-11-01T00:00:00.000,5147136,605598,46.46952397,10.37543275,"{'type': 'Point', 'coordinates': [10.37543275, 46.46952397]}",3,3,7,2003-04-16T00:00:00.000
5827,Monossido di Carbonio,mg/m³,501,Milano v.Marche,129,MI,Milano,N,1989-04-05T00:00:00.000,5038105,514918,45.49631883,9.19093444,"{'type': 'Point', 'coordinates': [9.19093444, 45.49631883]}",4,4,8,
6312,Ossidi di Azoto,µg/m³,502,Milano v.Juvara,122,MI,Milano,S,1977-05-06T00:00:00.000,5035546,517377,45.47322769,9.22231536,"{'type': 'Point', 'coordinates': [9.22231536, 45.47322769]}",4,4,8,2007-06-11T00:00:00.000
10355,Monossido di Carbonio,mg/m³,516,Robecchetto con Induno v. Pertini,135,MI,Robecchetto con Induno,S,2007-02-28T00:00:00.000,5040503,481768,45.51782742,8.76656744,"{'type': 'Point', 'coordinates': [8.76656744, 45.51782742]}",4,4,8,2023-06-06T00:00:00.000
10327,Biossido di Zolfo,µg/m³,708,Parona v. della Miseria,112,PV,Parona,N,2007-08-15T00:00:00.000,5014300,480733,45.28194289,8.75433614,"{'type': 'Point', 'coordinates': [8.75433614, 45.28194289]}",7,7,6,
6807,Biossido di Zolfo,µg/m³,655,Darfo Boario Terme v. De Amicis,221,BS,Darfo Boario Terme,S,1999-01-01T00:00:00.000,5080789,591371,45.87460256,10.17736553,"{'type': 'Point', 'coordinates': [10.17736553, 45.87460256]}",6,6,7,2009-11-13T00:00:00.000
5504,Biossido di Azoto,µg/m³,501,Milano v.Marche,129,MI,Milano,N,1980-09-18T00:00:00.000,5038105,514918,45.49631883,9.19093444,"{'type': 'Point', 'coordinates': [9.19093444, 45.49631883]}",4,4,8,
30160,Biossido di Azoto,µg/m³,655,Darfo Boario Terme v. De Amicis,221,BS,Darfo Boario Terme,S,2013-12-13T00:00:00.000,5080789,591371,45.87460256,10.17736553,"{'type': 'Point', 'coordinates': [10.17736553, 45.87460256]}",6,6,7,2023-07-12T00:00:00.000
6280,Ossidi di Azoto,µg/m³,604,Tavazzano con Villavesco v.Cascina Bagnolo,85,LO,Tavazzano con Villavesco,N,2000-01-13T00:00:00.000,5019734,532492,45.33036444,9.41464375,"{'type': 'Point', 'coordinates': [9.41464375, 45.33036444]}",11,11,8,
6212,Ossidi di Azoto,µg/m³,596,Osio Sotto v.per Levate,182,BG,Osio Sotto,N,2000-04-06T00:00:00.000,5052072,547691,45.62055568,9.61173782,"{'type': 'Point', 'coordinates': [9.61173782, 45.62055568]}",5,5,1,
10505,Ossidi di Azoto,µg/m³,1269,Dalmine v.Verdi,207,BG,Dalmine,N,2010-02-12T00:00:00.000,5055304,546847,45.64971000,9.60123469,"{'type': 'Point', 'coordinates': [9.60123469, 45.64971]}",5,5,1,
20491,Biossido di Azoto,µg/m³,1800,Brescia S.Polo,124,BS,Brescia,N,2020-12-07T00:00:00.000,5040227,598141,45.50866680,10.25637025,"{'type': 'Point', 'coordinates': [10.25637025, 45.5086668]}",6,6,2,
12665,Benzo(a)pirene,ng/m³,681,Moggio Loc. Penscei,1194,LC,Moggio,N,2008-06-15T00:00:00.000,5084478,538586,45.91279097,9.49754261,"{'type': 'Point', 'coordinates': [9.49754261, 45.91279097]}",10,10,5,
5792,Monossido di Carbonio,mg/m³,594,Bergamo v.Goisis,290,BG,Bergamo,S,1996-07-09T00:00:00.000,5062715,553620,45.71591825,9.68896994,"{'type': 'Point', 'coordinates': [9.68896994, 45.71591825]}",5,5,1,2018-07-30T00:00:00.000
5548,Biossido di Azoto,µg/m³,545,Motta Visconti v. De Gasperi,100,MI,Motta Visconti,N,1998-03-17T00:00:00.000,5014273,499103,45.28196356,8.98857592,"{'type': 'Point', 'coordinates': [8.98857592, 45.28196356]}",4,4,8,
12611,Benzo(a)pirene,ng/m³,546,Magenta v. F. Turati,137,MI,Magenta,N,2008-04-15T00:00:00.000,5034328,490635,45.46242074,8.88021388,"{'type': 'Point', 'coordinates': [8.88021388, 45.46242074]}",4,4,8,
20752,Particelle sospese PM2.5,µg/m³,1322,DarfoBT,221,BS,Darfo Boario Terme,N,2024-02-28T00:00:00.000,5080975,591483,45.87626097,10.17883506,"{'type': 'Point', 'coordinates': [10.17883506, 45.87626097]}",6,6,7,
12639,Cadmio,ng/m³,548,Milano v.Senato,118,MI,Milano,N,2008-07-09T00:00:00.000,5035238,515435,45.47050100,9.19746075,"{'type': 'Point', 'coordinates': [9.19746075, 45.470501]}",4,4,8,
5564,Biossido di Azoto,µg/m³,561,Como v.Cattaneo,202,CO,Como,N,1991-02-17T00:00:00.000,5073500,505203,45.81504217,9.06697886,"{'type': 'Point', 'coordinates': [9.06697886, 45.81504217]}",2,2,3,
6635,Particolato Totale Sospeso,µg/m³,508,Cassano d'Adda v.di Vona,133,MI,Cassano d'Adda,S,1984-12-10T00:00:00.000,5040847,540004,45.52000944,9.51223153,"{'type': 'Point', 'coordinates': [9.51223153, 45.52000944]}",4,4,8,2005-11-14T00:00:00.000
6340,Ossidi di Azoto,µg/m³,547,Milano Parco Lambro,123,MI,Milano,S,1995-04-21T00:00:00.000,5038480,519323,45.49958569,9.24732731,"{'type': 'Point', 'coordinates': [9.24732731, 45.49958569]}",4,4,8,2018-07-30T00:00:00.000
5740,Ozono,µg/m³,567,Chiavenna v.Cerletti,333,SO,Chiavenna,S,1996-05-30T00:00:00.000,5129768,530454,46.32081378,9.39559186,"{'type': 'Point', 'coordinates': [9.39559186, 46.32081378]}",3,3,7,2018-01-01T00:00:00.000
10507,Biossido di Azoto,µg/m³,1269,Dalmine v.Verdi,207,BG,Dalmine,N,2010-02-12T00:00:00.000,5055304,546847,45.64971000,9.60123469,"{'type': 'Point', 'coordinates': [9.60123469, 45.64971]}",5,5,1,
6840,Ossidi di Azoto,µg/m³,658,Manerbio v.Solferino,66,BS,Manerbio,S,1992-08-28T00:00:00.000,5022465,589673,45.34995906,10.14475383,"{'type': 'Point', 'coordinates': [10.14475383, 45.34995906]}",6,6,2,2015-03-03T00:00:00.000
10333,Ossidi di Azoto,µg/m³,709,Vigevano v.Valletta,109,PV,Vigevano,N,2007-08-08T00:00:00.000,5016690,487833,45.30361483,8.84480578,"{'type': 'Point', 'coordinates': [8.84480578, 45.30361483]}",7,7,6,
10106,Ossidi di Azoto,µg/m³,698,Ceneselli v. Moro,13,RO,Ceneselli,S,2006-11-29T00:00:00.000,4987161,686934,45.01345800,11.37258100,"{'type': 'Point', 'coordinates': [11.372581, 45.013458]}",,,,2017-01-01T00:00:00.000
12668,Arsenico,ng/m³,703,Schivenoglia v. Malpasso,,MN,Schivenoglia,N,2008-02-23T00:00:00.000,4986922,663580,45.01688067,11.07609728,"{'type': 'Point', 'coordinates': [11.07609728, 45.01688067]}",9,9,4,
6789,Monossido di Carbonio,mg/m³,653,Brescia v.Ziziola,125,BS,Brescia,S,1997-10-15T00:00:00.000,5040836,595170,45.51456611,10.21846492,"{'type': 'Point', 'coordinates': [10.21846492, 45.51456611]}",6,6,2,2018-07-30T00:00:00.000
12638,Arsenico,ng/m³,548,Milano v.Senato,118,MI,Milano,N,2008-07-09T00:00:00.000,5035238,515435,45.47050100,9.19746075,"{'type': 'Point', 'coordinates': [9.19746075, 45.470501]}",4,4,8,
5851,Monossido di Carbonio,mg/m³,559,Somma Lombardo v.Facchinetti,210,VA,Somma Lombardo,S,2000-03-20T00:00:00.000,5055150,477613,45.64954097,8.71269853,"{'type': 'Point', 'coordinates': [8.71269853, 45.64954097]}",1,1,3,2012-01-04T00:00:00.000
12583,Ammoniaca,µg/m³,1303,Cremona v.Gerre Borghi,36,CR,Cremona,S,2012-01-01T00:00:00.000,4995675,584111,45.10954275,10.06924181,"{'type': 'Point', 'coordinates': [10.06924181, 45.10954275]}",8,8,4,2017-01-01T00:00:00.000
6870,Benzene,µg/m³,663,Mantova v.Ariosto,18,MN,Mantova,N,2003-01-01T00:00:00.000,5000669,641770,45.14526864,10.80333489,"{'type': 'Point', 'coordinates': [10.80333489, 45.14526864]}",9,9,4,
6925,PM10 (SM2005),µg/m³,571,Bormio v.Monte Braulio,1225,SO,Bormio,N,2003-04-18T00:00:00.000,5147136,605598,46.46952397,10.37543275,"{'type': 'Point', 'coordinates': [10.37543275, 46.46952397]}",3,3,7,
